YEAR,STATE,UNIT_ID,FIRE_NUM,FIRE_NAME,AGENCY,C_METHOD,CAUSE,INC_NUM,OBJECTIVE,COMMENTS,REPORT_AC,GIS_ACRES,Shape_Length,Shape_Area,ALARM_DATE_Con,CONT_DATE_Conv
1917,California,Lassen National Forest,95, ,USDA Forest Service,<Null>,1 - Lightning,0,Suppression (Wildfire),,<Null>,821.0449,10340.48244,3322650.817,<Null>,<Null>
1917,California,Lassen National Forest,106, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,792.7311,7989.413336,3208068.984,<Null>,<Null>
1917,California,Six Rivers National Forest,200102,ULLATHORNE,USDA Forest Service,<Null>,5 - Debris,0,Suppression (Wildfire),,<Null>,787.7327,6681.298799,3187841.307,8/6/1917,<Null>
1917,California,Lassen National Forest,35, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,785.564,7211.533283,3179064.936,<Null>,<Null>
1917,California,Plumas National Forest,5, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,759.5561,7743.037469,3073814.415,<Null>,<Null>
1917,California,Lassen National Forest,141, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,736.8121,8045.106513,2981772.923,<Null>,<Null>
1917,California,Plumas National Forest,6, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,699.7307,7080.863563,2831709.598,<Null>,<Null>
1917,California,Eldorado National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,698.9119,7277.227697,2828395.986,<Null>,<Null>
1917,California,Sequoia National Forest,31, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,686.7339,7384.579799,2779113.738,<Null>,<Null>
1917,California,Los Padres National Forest,999, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,683.4612,6788.187265,2765869.421,<Null>,<Null>
1917,California,Sequoia National Forest,57, ,USDA Forest Service,<Null>,1 - Lightning,0,Suppression (Wildfire),,<Null>,672.6866,7884.157906,2722266.279,<Null>,<Null>
1917,California,Riverside CDF,0, ,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,658.4022,7663.087348,2664458.949,<Null>,<Null>
1917,California,Sequoia National Forest,50, ,USDA Forest Service,<Null>,1 - Lightning,0,Suppression (Wildfire),,<Null>,649.0859,6920.820847,2626757.262,<Null>,<Null>
1917,California,Six Rivers National Forest,301043, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,637.2997,5700.172358,2579060.446,8/1/1917,<Null>
1917,California,Six Rivers National Forest,400722, ,USDA Forest Service,<Null>,1 - Lightning,0,Suppression (Wildfire),,<Null>,636.6486,6544.660155,2576425.585,8/1/1917,<Null>
1917,California,Lassen National Forest,94, ,USDA Forest Service,<Null>,1 - Lightning,0,Suppression (Wildfire),,<Null>,627.9299,7389.896812,2541141.91,<Null>,<Null>
1917,California,Angeles National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire)," S Imsand, Saugus, 4N 15W-17,20, bet Honby & Solemint-AFA 1911-1920 Trans map 1*",900,616.1097,6183.624285,2493307.38,<Null>,<Null>
1917,California,Lassen National Forest,103, ,USDA Forest Service,<Null>,1 - Lightning,0,Suppression (Wildfire),,<Null>,614.3027,6748.596368,2485995.024,<Null>,<Null>
1917,California,Eldorado National Forest,0000107G, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,602.4102,7625.940028,2437867.611,<Null>,<Null>
1917,California,San Bernardino National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,588.1104,5884.114623,2379998.465,<Null>,<Null>
1917,California,Angeles National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),"S.Imsand,Saugus,5N13W-8,SE side HauserCyn,N of Boiling Pt.- AFA 1911-1930 Saugu*",588,587.7422,5788.916097,2378508.419,<Null>,<Null>
1917,California,Lassen National Forest,105, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,584.649,6097.850638,2365990.598,<Null>,<Null>
1917,California,Angeles National Forest,0,HASTINGS RANCH,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire)," S Imsand,  Arroyo, 1N 11W-7,18, N side Pasadena Glen-AFA 1911-1920 Trans map 1*",400,551.1628,5627.540418,2230476.544,<Null>,<Null>
1917,California,San Bernardino National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,545.5025,6006.032318,2207570.265,<Null>,<Null>
1917,California,Lassen National Forest,113, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,540.1097,6036.212592,2185746.4,<Null>,<Null>
1917,California,Plumas National Forest,4, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,514.6234,5853.377684,2082607.146,<Null>,<Null>
1917,California,Angeles National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire)," S Imsand, Tujunga, 4N 13W-8,17, StaClara jn Fryer,Young-AFA 1911-1920 Trans ma*",600,506.2694,5216.253621,2048799.449,<Null>,<Null>
1917,California,Tahoe National Forest,13, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire), ,<Null>,498.3692,5782.054531,2016828.728,<Null>,<Null>
1917,California,Sequoia National Forest,58, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,487.0507,6593.112294,1971024.123,<Null>,<Null>
1917,California,Plumas National Forest,9, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,485.0782,7401.351645,1963041.628,<Null>,<Null>
1917,California,Eldorado National Forest,000094G4,SLATE MT,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,482.6498,5038.41019,1953214.441,9/14/1917,<Null>
1917,California,Lassen National Forest,20, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,477.5554,6649.973038,1932598.273,<Null>,<Null>
1917,California,Lassen National Forest,102, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,477.5226,5489.969709,1932465.273,<Null>,<Null>
1917,California,Plumas National Forest,7, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,466.1775,6090.15818,1886553.469,<Null>,<Null>
1917,California,Eldorado National Forest,000095P4,MEEKS CK,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,465.8544,6685.020861,1885245.75,9/15/1917,<Null>
1917,California,Tahoe National Forest,8, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire), ,<Null>,459.2776,8207.551535,1858630.562,<Null>,<Null>
1917,California,Plumas National Forest,8, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,453.6049,6220.86299,1835673.683,<Null>,<Null>
1917,California,Tahoe National Forest,4, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire), ,<Null>,444.2706,5489.172617,1797899.278,<Null>,<Null>
1917,California,Sierra National Forest,11, ,USDA Forest Service,<Null>,1 - Lightning,0,Suppression (Wildfire),,<Null>,441.6982,5953.007951,1787489.284,<Null>,<Null>
1917,California,Sequoia National Forest,61, ,USDA Forest Service,<Null>,1 - Lightning,0,Suppression (Wildfire),,<Null>,431.4452,5345.00355,1745996.567,<Null>,<Null>
1917,California,Klamath National Forest,297, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,423.369,5465.705679,1713313.701,<Null>,<Null>
1917,California,Tahoe National Forest,6, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire), ,<Null>,407.0714,5705.159086,1647359.324,<Null>,<Null>
1917,California,Sierra National Forest,5, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,398.8154,5391.163508,1613948.484,<Null>,<Null>
1917,California,Lassen National Forest,72, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,390.9223,4874.47872,1582006.595,<Null>,<Null>
1917,California,Stanislaus National Forest,269, ,USDA Forest Service,8 - Unknown,14 - Unknown / Unidentified,<Null>,Suppression (Wildfire),20090305,0,377.0113,5621.528289,1525710.44,<Null>,<Null>
1917,California,Eldorado National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,375.1628,4860.074282,1518230.041,<Null>,<Null>
1917,California,Klamath National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,364.4321,4740.792168,1474804.354,<Null>,<Null>
1917,California,Stanislaus National Forest,297, ,USDA Forest Service,8 - Unknown,14 - Unknown / Unidentified,<Null>,Suppression (Wildfire),20090305,0,363.1355,5533.743222,1469557.067,<Null>,<Null>
1917,California,Lassen National Forest,115, ,USDA Forest Service,<Null>,1 - Lightning,0,Suppression (Wildfire),,<Null>,358.0885,5677.863137,1449132.613,<Null>,<Null>
1917,California,Los Angeles County,0,HASTINGS RANCH,Contract County,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,349.8555,4934.458072,1415815.059,9/6/1917,<Null>
1917,California,Klamath National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,340.7993,4749.095517,1379165.823,<Null>,<Null>
1917,California,Six Rivers National Forest,200108,PACKSADDLE,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,337.1633,4483.183793,1364451.337,8/27/1917,<Null>
1917,California,Sequoia National Forest,60, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,329.4342,4648.291355,1333173.009,<Null>,<Null>
1917,California,Lassen National Forest,101, ,USDA Forest Service,<Null>,1 - Lightning,0,Suppression (Wildfire),,<Null>,327.3935,4830.670614,1324914.524,<Null>,<Null>
1917,California,Klamath National Forest,234, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,323.6257,6093.043271,1309666.582,<Null>,<Null>
1917,California,Lassen National Forest,160, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,322.2774,4851.998456,1304210.25,<Null>,<Null>
1917,California,Sequoia National Forest,10, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,321.896,4558.612963,1302666.806,<Null>,<Null>
1917,California,Plumas National Forest,2, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,320.0075,4770.910495,1295024.386,<Null>,<Null>
1917,California,Lassen National Forest,112, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,319.2541,5581.257375,1291975.573,<Null>,<Null>
1917,California,Los Angeles County,0, ,Contract County,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,313.334,4758.403309,1268017.872,<Null>,<Null>
1917,California,Los Padres National Forest,3, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,312.0439,4452.839813,1262796.766,<Null>,<Null>
1917,California,Lassen National Forest,104, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,309.4884,4580.354388,1252455.052,<Null>,<Null>
1917,California,Tahoe National Forest,11, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire), ,<Null>,304.6972,5317.89793,1233065.799,<Null>,<Null>
1917,California,San Bernardino National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,304.4884,4115.553818,1232220.818,<Null>,<Null>
1917,California,Stanislaus National Forest,581, ,USDA Forest Service,8 - Unknown,14 - Unknown / Unidentified,<Null>,Suppression (Wildfire),20090305,0,300.8649,4794.182438,1217557.153,<Null>,<Null>
1917,California,Tahoe National Forest,11, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire), ,<Null>,300.2824,5433.21238,1215199.73,<Null>,<Null>
1917,California,Angeles National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),"S.Imsand,Saugus,5N15W-21, W Bouquet,NW Texas jn-AFA 1911-30 Saugus+T maps 1:256*",450,299.4696,4064.507268,1211910.386,<Null>,<Null>
1917,California,Six Rivers National Forest,301046, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,298.7355,3902.647529,1208939.598,8/1/1917,<Null>
1917,California,Cleveland National Forest,117, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,297.0379,5469.088664,1202069.58,<Null>,<Null>
1917,California,Klamath National Forest,180, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,287.3541,4990.613091,1162880.919,<Null>,<Null>
1917,California,Eldorado National Forest,0000117G,MILLER DIGGINS FIRE,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,287.2932,4229.282454,1162634.18,10/28/1917,<Null>
1917,California,San Bernardino National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,277.6069,3921.135201,1123435.342,<Null>,<Null>
1917,California,Los Padres National Forest,90, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,277.0538,4212.393014,1121196.986,<Null>,<Null>
1917,California,Klamath National Forest,185, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,271.629,4089.522362,1099243.452,<Null>,<Null>
1917,California,Lassen National Forest,80, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,270.4179,4674.962262,1094342.39,<Null>,<Null>
1917,California,Eldorado National Forest,0000112G,RUBICON,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,262.391,4227.307493,1061858.58,10/25/1917,<Null>
1917,California,Lassen National Forest,93, ,USDA Forest Service,<Null>,1 - Lightning,0,Suppression (Wildfire),,<Null>,258.7553,4928.09863,1047145.439,<Null>,<Null>
1917,California,Cleveland National Forest,8, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,252.1784,4658.416908,1020529.909,<Null>,<Null>
1917,California,Eldorado National Forest,000067G3, ,USDA Forest Service,<Null>,1 - Lightning,0,Suppression (Wildfire),,<Null>,252.1714,4246.063382,1020501.397,<Null>,<Null>
1917,California,Lassen National Forest,125, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,248.0016,4064.734887,1003627.022,<Null>,<Null>
1917,California,Angeles National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),"S.Imsand,Saugus,6N14W-7,NE jn Spunky Cyn & San Fran'ito-AFA 1911-30 Saugus+T ma*",320,245.3775,4480.869097,993007.6541,<Null>,<Null>
1917,California,Eldorado National Forest,0000116G,CHIPMUNK #2,USDA Forest Service,<Null>,1 - Lightning,0,Suppression (Wildfire),,<Null>,243.9653,4284.454595,987292.4004,8/24/1917,<Null>
1917,California,Sierra National Forest,8, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,241.4123,4149.583726,976961.0374,<Null>,<Null>
1917,California,Lassen National Forest,128, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,239.2188,4852.479114,968084.0522,<Null>,<Null>
1917,California,Eldorado National Forest,0000110G,SECTION 28,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,231.8539,4457.437742,938279.5093,10/5/1917,<Null>
1917,California,Plumas National Forest,1, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,229.056,3877.749236,926956.9374,<Null>,<Null>
1917,California,Klamath National Forest,286, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,228.2892,4582.240079,923853.4064,<Null>,<Null>
1917,California,Six Rivers National Forest,200106,DEER LICK,USDA Forest Service,<Null>,5 - Debris,0,Suppression (Wildfire),,<Null>,218.7703,3701.03826,885331.876,8/18/1917,<Null>
1917,California,Sierra National Forest,16, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,216.9436,3650.856044,877939.799,<Null>,<Null>
1917,California,Los Angeles County,0, ,Contract County,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,214.1472,4219.647113,866622.8183,<Null>,<Null>
1917,California,Six Rivers National Forest,400723, ,USDA Forest Service,<Null>,1 - Lightning,0,Suppression (Wildfire),,<Null>,213.8057,3792.211944,865240.8369,8/1/1917,<Null>
1917,California,Angeles National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire)," S.Imsand,Saugus,8N17W-29, N of Sandberg's Resort-AFA 1911-1930 Saugus map 1:25*",212,211.6564,3386.722853,856543.1199,<Null>,<Null>
1917,California,Tahoe National Forest,5, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire), ,<Null>,211.0672,4213.902356,854158.8224,<Null>,<Null>
1917,California,Cleveland National Forest,97, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,204.7662,3641.452027,828659.2475,<Null>,<Null>
1917,California,Los Padres National Forest,200, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,202.7599,3340.542576,820540.1293,<Null>,<Null>
1917,California,Los Angeles County,0,PALMER CYN,Contract County,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,199.4348,3674.517836,807083.8117,9/28/1917,<Null>
1917,California,Klamath National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,199.1667,3284.474293,805998.9324,<Null>,<Null>
1917,California,Six Rivers National Forest,73,N/A,USDA Forest Service,<Null>,5 - Debris,0,Suppression (Wildfire),,<Null>,199.145,3186.411575,805911.0653,8/24/1917,<Null>
1917,California,Angeles National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),"S.Imsand,Saugus,4N15W-7, Bouquet-Plum Cyn jn-AFA 1911-1920 transp. map 1:260100",200,197.3084,3400.424251,798478.5989,<Null>,<Null>
1917,California,Stanislaus National Forest,216, ,USDA Forest Service,8 - Unknown,14 - Unknown / Unidentified,<Null>,Suppression (Wildfire),20090305,0,193.8787,3714.320966,784599.0978,<Null>,<Null>
1917,California,Sierra National Forest,4, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,188.9088,3638.150911,764486.708,<Null>,<Null>
1917,California,Tahoe National Forest,10, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire), ,<Null>,188.1126,3564.566878,761264.6918,<Null>,<Null>
1917,California,Tahoe National Forest,10, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire), ,<Null>,184.8419,3524.640653,748028.699,<Null>,<Null>
1917,California,Angeles National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),"S.Imsand,Saugus,4N15W-7, NE Bouquet-Plum Cyn jn,Nside Plum-AFA 1911-30 Saugus+T*",50,179.5048,3078.475178,726430.2771,<Null>,<Null>
1917,California,Sierra National Forest,14, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,178.667,3324.84082,723039.6892,<Null>,<Null>
1917,California,Angeles National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),"S.Imsand,Saugus,7N14W-32,NW of Andrade Corner-AFA 1911-30 Saugus+T maps 1:256400",100,176.2157,3152.204043,713119.6116,<Null>,<Null>
1917,California,Angeles National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire)," S Imsand,Saugus,7N 15W-21,S Pine Cyn, N of Abrams Cyn-AFA 1911-1920 Trans map *",75,172.1558,3084.396362,696689.7475,<Null>,<Null>
1917,California,Tahoe National Forest,1, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire), ,<Null>,166.0594,3467.559549,672018.5702,<Null>,<Null>
1917,California,Tahoe National Forest,3, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire), ,<Null>,165.1333,3354.645954,668270.9563,<Null>,<Null>
1917,California,Klamath National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,163.204,3106.846045,660463.1334,<Null>,<Null>
1917,California,Eldorado National Forest,3G200000, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire), ,<Null>,145.7298,3054.294184,589747.4488,<Null>,<Null>
1917,California,Klamath National Forest,316, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,143.1096,3299.520878,579144.1358,<Null>,<Null>
1917,California,Tahoe National Forest,7, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire), ,<Null>,142.5329,3196.031589,576810.3277,<Null>,<Null>
1917,California,Cleveland National Forest,10, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,141.2907,2822.882497,571783.0297,<Null>,<Null>
1917,California,Tahoe National Forest,2, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire), ,<Null>,140.7834,2854.631675,569730.0285,<Null>,<Null>
1917,California,Los Padres National Forest,203, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,139.6534,2926.225973,565157.0585,<Null>,<Null>
1917,California,Sierra National Forest,15, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,138.5956,3091.64326,560876.4546,<Null>,<Null>
1917,California,Lassen National Forest,167, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,137.2847,3282.396016,555571.5265,<Null>,<Null>
1917,California,Klamath National Forest,180, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,134.6611,3181.417991,544954.1319,<Null>,<Null>
1917,California,Six Rivers National Forest,400724, ,USDA Forest Service,<Null>,5 - Debris,0,Suppression (Wildfire),,<Null>,133.6191,2835.481102,540737.4987,8/18/1917,<Null>
1917,California,Eldorado National Forest,0000111G,PILOT CK,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,132.273,3049.09033,535289.8224,10/13/1917,<Null>
1917,California,Angeles National Forest,0,PLEASANT VIEW RIDGE (#96),USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),"S.Imsand,Valyermo,4N 19W-34,Chilao Creek- AFA 1911-1924Angeles map 1:95040",75,127.8194,2686.264476,517266.9433,10/1/1917,<Null>
1917,California,San Bernardino National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,123.8731,2755.609189,501296.5012,<Null>,<Null>
1917,California,Cleveland National Forest,118, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,122.1042,3251.888403,494138.2453,<Null>,<Null>
1917,California,Klamath National Forest,132, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,119.5928,3343.042064,483974.9607,<Null>,<Null>
1917,California,Six Rivers National Forest,200103,MARINE ROCK,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,117.7646,2576.608918,476576.5408,8/6/1917,<Null>
1917,California,Cleveland National Forest,98, ,USDA Forest Service,<Null>,1 - Lightning,0,Suppression (Wildfire),,<Null>,116.907,3051.753667,473105.9348,<Null>,<Null>
1917,California,Modoc National Forest,1,BADGER SP.,USDA Forest Service,<Null>,1 - Lightning,0,Suppression (Wildfire),,<Null>,114.2634,2807.910784,462407.674,6/13/1917,<Null>
1917,California,Eldorado National Forest,0000124P, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,110.1901,2899.338922,445923.5322,<Null>,<Null>
1917,California,Stanislaus National Forest,41, ,USDA Forest Service,8 - Unknown,14 - Unknown / Unidentified,<Null>,Suppression (Wildfire),20090305,0,109.4014,2572.513335,442731.5893,<Null>,<Null>
1917,California,Cleveland National Forest,133, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,108.9851,3006.989532,441046.8824,<Null>,<Null>
1917,California,San Bernardino National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,101.6585,2677.039763,411397.3526,<Null>,<Null>
1917,California,Sierra National Forest,13, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,101.1205,2634.574714,409220.119,<Null>,<Null>
1916,California,Sierra National Forest,3, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,6239.919,25784.29868,25252056.27,<Null>,<Null>
1916,California,Mendocino National Forest,42,TROUGH SPRINGS,USDA Forest Service,<Null>,2 - Equipment Use,0,Suppression (Wildfire),,<Null>,6189.307,30042.76461,25047235.3,<Null>,<Null>
1916,California,Los Padres National Forest,28, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,6134.51,21302.9498,24825481.2,<Null>,<Null>
1916,California,Angeles National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire)," S Imsand,Saugus, 5N 16W+ 5N 15W;LAAqueduct,N&S DryRes-AFA 1911-1920 Trans map *",3320,4760.586,29959.64291,19265407.55,<Null>,<Null>
1916,California,Sequoia National Forest,2, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,4707.045,32456.30919,19048734.14,<Null>,<Null>
1916,California,Eldorado National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,4306.152,21838.21489,17426379.64,<Null>,<Null>
1916,California,Sierra National Forest,4, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,4081.764,19838.11383,16518311.23,<Null>,<Null>
1916,California,Tahoe National Forest,8, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire), ,<Null>,3923.383,19011.98412,15877366.39,<Null>,<Null>
